2023-06-11,56602
2023-06-13,56602
2023-06-14,56602
2023-06-14,56602
2023-06-16,56602
2023-06-17,56617
2023-06-18,56617
2023-06-23,56686
2023-06-27,56695
2023-07-01,56178
2023-07-06,56373
2023-07-09,56417
2023-07-14,56500
2023-07-15,56500
2023-07-21,56525
2023-07-23,56525
2023-07-27,56529
2023-08-01,56541
2023-08-04,56544
2023-08-05,56544
2023-08-08,61052
2023-08-05,56544
2023-08-08,61052
2023-08-13,61069
2023-08-17,61079
2023-08-21,61097
2023-08-22,61215
2023-08-26,61215
2023-08-28,61228
2023-09-03,61110
2023-09-04,61270
2023-09-05,61274
2023-09-06,61156
2023-09-06,61300
2023-09-08,61310
2023-09-08,61275
2023-09-10,61275
2023-09-14,61291
2023-09-17,61291
2023-09-21,61311
2023-09-24,61336
2023-09-25,61353
2023-09-30,61400
2023-10-02,61400
2023-10-04,61400
2023-10-08,61569
2023-10-12,61576
2023-10-13,61576
2023-10-17,61580
2023-10-18,61580
2023-10-21,61580
2023-10-23,61578
2023-10-27,61577
2023-11-01,61583
2023-11-02,61583
2023-11-03,61583
2023-11-08,61591
2023-11-11,61597
2023-11-13,61601
2023-11-19,61639
2023-11-21,61639
2023-11-24,61639
2023-11-25,61639
2023-11-25,61639
2023-11-25,61639
2023-11-26,61639
2023-11-26,61639
2023-12-01,61714
2023-12-03,63372
2023-12-12,63861
2023-12-16,63863
2023-12-17,63868
2023-12-17,63868
2023-12-25,63872
2023-12-30,63876
2024-01-03,64512
2024-01-06,64547
2024-01-13,64584
2024-01-17,64624
2024-01-21,64626
2024-01-27,64631
2024-01-30,64631
2024-02-06,64692
2024-02-10,64692
2024-02-12,64692
2024-02-15,64692
2024-02-24,91864
2024-02-25,91864
2024-02-28,91866
2024-03-04,91886
2024-03-09,91884
2024-03-15,91886
2024-03-19,91890
2024-03-23,91909
2024-03-28,91912
2024-04-02,91918
2024-04-04,91918
2024-04-09,91923
2024-04-11,91923
2024-04-18,91978
2024-04-22,91992
2024-04-25,91999
2024-05-01,91999
2024-05-03,92001
2024-05-12,92074
2024-05-20,92114
2024-05-27,92119
2024-06-03,92134
2024-06-08,92166
2024-06-14,92180
2024-06-16,92193
2024-06-19,92200
2024-06-21,92200
2024-06-24,92210
2024-06-26,92210
2024-07-01,92212
2024-07-04,92212
2024-07-07,92222
2024-07-11,92234
2024-07-14,92257
2024-07-15,92271
2024-07-20,92276
2024-07-27,92277
2024-07-30,92277
2024-08-02,92279
2024-08-04,92291
2024-08-08,92315
2024-08-11,92361
2024-08-16,92361
2024-08-17,92361
2024-08-20,92364
2024-08-26,92376
2024-08-29,92381
2024-08-30,92394
2024-08-31,92394
2024-09-04,95482
2024-09-06,95485
2024-09-10,95485
2024-09-13,95485
2024-09-16,95497
2024-09-20,95497
2024-09-21,95497
2024-09-22,95497
2024-09-25,95497
2024-09-27,95497
2024-09-27,95497
