
2015-09-02,408
2015-09-02,408
2015-09-02,408
2016-04-20,408
2016-07-21,408
2016-07-21,408
2016-09-02,409
2016-12-01,409
2016-12-09,409
2016-12-09,409
2016-12-11,409
2017-01-31,409
2017-10-24,409
2020-01-14,12561
2020-01-16,12487
2020-01-21,12480
2020-01-23,12158
2020-01-24,12153
2020-01-30,12129
2020-02-03,12156
2020-02-05,12150
2020-02-09,12197
2020-02-14,12174
2020-02-17,12168
2020-02-21,12155
2020-02-25,12157
2020-02-25,12156
2020-03-01,12185
2020-03-05,12181
2020-03-11,12175
2020-03-18,12174
2020-04-03,12173
2020-04-06,12170
2020-04-08,12170
2020-04-11,12167
2020-04-13,12166
2020-04-16,12165
2020-04-22,12159
2020-04-28,12151
2020-05-05,12149
2020-05-05,12185
2020-05-12,12183
2020-05-15,12182
2020-05-20,12148
2020-06-02,12146
2020-06-09,12096
2020-06-16,12092
2020-06-22,12086
2020-06-25,12083
2020-06-27,12076
2020-07-02,12075
2020-07-13,12066
2020-07-18,12065
2020-07-24,12042
2020-07-29,12045
2020-08-01,12039
2020-08-06,12037
2020-08-13,12032
2020-08-14,12009
2020-08-19,9735
2020-08-25,7957
2020-09-02,7951
2020-09-14,7950
2020-10-08,7957
2020-10-14,6873
2020-10-19,6872
2020-11-01,9323
2020-11-03,9322
2020-11-08,9268
2020-11-10,9258
2020-11-14,9235
2020-11-15,9241
2020-11-16,9239
2020-11-19,9262
2020-11-22,9261
2020-11-25,9260
2020-11-28,9245
2020-12-02,9255
2020-12-09,9211
2020-12-14,9212
2020-12-19,9187
2020-12-31,9184
2021-01-12,9183
2021-01-17,9182
2021-02-03,9210
2021-02-08,9171
2021-02-14,9168
2021-02-16,9167
2021-02-26,9166
2021-03-06,9281
2021-03-09,9279
2021-03-10,9276
2021-03-16,8677
2021-03-28,8669
2021-03-31,8719
2021-04-04,8715
2021-04-09,8716
2021-04-13,8714
2021-04-19,8769
2021-04-24,8761
2021-05-05,8760
2021-05-17,8740
2021-05-22,8738
2021-05-25,8787
2021-05-31,8780
2021-06-07,8793
2021-06-16,8777
2021-06-22,8233
2021-06-28,8239
2021-07-01,8238
2021-07-04,8224
2021-07-18,8224
2021-07-29,8225
2021-08-02,8220
2021-08-09,8333
2021-08-17,8325
2021-08-20,8181
2021-08-25,8172
2021-08-30,8240
2021-09-02,8123
2021-09-06,8110
2021-09-07,8123
2021-09-12,8122
2021-09-17,8124
2021-10-19,8126
2021-10-27,8123
2021-11-04,8093
2021-11-11,7395
2021-11-17,7383
2021-11-29,7449
2021-12-09,7448
2021-12-12,7561
2021-12-16,7571
2021-12-20,7569
2021-12-30,7571
2021-12-30,7570
2022-01-02,7571
2022-01-04,7569
2022-01-07,7565
2022-01-11,7563
2022-01-18,7562
2022-01-19,7528
2022-01-21,7525
2022-01-24,7067
2022-01-28,7045
2022-01-31,7042
2022-02-01,7041
2022-02-07,7040
2022-02-12,7037
2022-02-22,7024
2022-02-26,7022
2022-03-06,7021
2022-03-14,7047
2022-03-19,7044
2022-03-24,7043
2022-03-29,7054
2022-03-31,7053
2022-04-09,7060
2022-04-18,7052
2022-04-21,7048
2022-04-29,7046
2022-05-10,7045
2022-05-14,7038
2022-06-21,7030
2022-07-13,7038
2022-07-29,7038
2022-08-20,7197
2022-08-24,7196
2022-08-31,7194
2022-09-04,7193
2022-09-08,7189
2022-09-13,7250
2022-09-17,7299
2022-09-23,7318
2022-10-01,7296
2022-10-06,7355
2022-11-12,7355
2022-11-12,7354
2022-11-13,7352
2022-11-20,7351
2022-12-02,7350
2022-12-05,7349
2022-12-15,7348
2023-03-03,7345
2023-12-16,7343
2024-04-03,7343
2024-04-11,7342
2024-04-25,7341
2024-06-20,7337
2024-08-29,7336
2024-10-01,7336
