2021-03-31,39485
2021-03-31,9168
2021-04-19,11486
2021-04-24,14304
2021-04-26,11720
2021-05-04,11052
2021-05-12,11711
2021-05-17,11233
2021-05-25,12703
2021-05-31,12304
2021-06-07,12400
2021-06-16,11750
2021-06-22,11674
2021-06-28,11880
2021-07-13,12219
2021-07-19,8082
2021-07-26,12381
2021-08-02,13398
2021-08-09,13630
2021-08-17,13690
2021-08-20,13885
2021-08-25,14801
2021-08-30,13963
2021-09-07,15429
2021-09-17,14573
2021-09-24,14029
2021-09-30,13780
2021-10-05,14081
2021-10-12,13729
2021-10-19,13100
2021-10-27,13305
2021-11-04,14015
2021-11-11,14823
2021-11-17,14951
2021-11-21,17033
2021-11-29,15939
2021-12-09,14123
2021-12-13,15292
2021-12-20,15361
2021-12-30,15274
2022-01-04,15183
2022-01-11,15921
2022-01-18,16845
2022-01-24,20709
2022-01-31,17110
2022-02-17,16569
2022-02-22,16032
2022-03-06,19026
2022-03-07,17826
2022-03-14,18173
2022-03-24,49835
2022-03-29,25405
2022-04-05,26583
2022-04-13,27556
2022-04-18,27836
2022-04-25,25377
2022-05-03,27259
2022-05-10,26933
2022-05-19,28737
2022-05-25,56601
2022-05-31,25229
2022-06-07,22038
2022-06-16,39876
2022-06-21,19978
2022-06-29,32240
2022-07-04,19668
2022-07-13,55668
2022-07-16,45929
2022-07-18,21489
2022-07-21,39485
2022-07-29,39485
