2023-06-11,9771
2023-06-13,9771
2023-06-14,9771
2023-06-14,9771
2023-06-16,9771
2023-06-17,9783
2023-06-18,9783
2023-06-23,9842
2023-06-27,9850
2023-07-01,9333
2023-07-06,9391
2023-07-09,9469
2023-07-14,9556
2023-07-15,9556
2023-07-21,9582
2023-07-23,9582
2023-07-27,9586
2023-08-01,9598
2023-08-04,9604
2023-08-05,9604
2023-08-08,9604
2023-08-05,9604
2023-08-08,9604
2023-08-13,9621
2023-08-17,9631
2023-08-21,9649
2023-08-22,9649
2023-08-26,9649
2023-08-28,9662
2023-09-03,9662
2023-09-04,9700
2023-09-05,9704
2023-09-06,9704
2023-09-06,9704
2023-09-08,9713
2023-09-08,9713
2023-09-10,9713
2023-09-14,9729
2023-09-17,9729
2023-09-21,9749
2023-09-24,9774
2023-09-25,9796
2023-09-30,9841
2023-10-02,9841
2023-10-04,9841
2023-10-08,9864
2023-10-12,9871
2023-10-13,9871
2023-10-17,9875
2023-10-18,9875
2023-10-21,9875
2023-10-23,9875
2023-10-27,9875
2023-11-01,9881
2023-11-02,9881
2023-11-03,9881
2023-11-08,9889
2023-11-11,9895
2023-11-13,9899
2023-11-19,9937
2023-11-21,9937
2023-11-24,9937
2023-11-25,9937
2023-11-25,9937
2023-11-25,9937
2023-11-26,9937
2023-11-26,9937
2023-12-01,10012
2023-12-03,10031
2023-12-12,10040
2023-12-16,10042
2023-12-17,10048
2023-12-17,10048
2023-12-25,10052
2023-12-30,10056
2024-01-03,10073
2024-01-06,10105
2024-01-13,10142
2024-01-17,10182
2024-01-21,10184
2024-01-27,10188
2024-01-30,10188
2024-02-06,10223
2024-02-10,10223
2024-02-12,10223
2024-02-15,10223
2024-02-24,10256
2024-02-25,10256
2024-02-28,10258
2024-03-04,10268
2024-03-09,10268
2024-03-15,10270
2024-03-19,10274
2024-03-23,10274
2024-03-28,10277
2024-04-02,10279
2024-04-04,10279
2024-04-09,10286
2024-04-11,10286
2024-04-18,10303
2024-04-22,10317
2024-04-25,10322
2024-05-01,10322
2024-05-03,10324
2024-05-12,10373
2024-05-20,10395
2024-05-27,10400
2024-06-03,10409
2024-06-08,10417
2024-06-14,10428
2024-06-16,10441
2024-06-19,10448
2024-06-21,10448
2024-06-24,10458
2024-06-26,10458
2024-07-01,10460
2024-07-04,10460
2024-07-07,10470
2024-07-11,10482
2024-07-14,10505
2024-07-15,10519
2024-07-20,10524
2024-07-27,10525
2024-07-30,10525
2024-08-02,10527
2024-08-04,10537
2024-08-08,10561
2024-08-11,10584
2024-08-16,10584
2024-08-17,10584
2024-08-20,10587
2024-08-26,10599
2024-08-29,10604
2024-08-30,10617
2024-08-31,10617
2024-09-04,10627
2024-09-06,10630
2024-09-10,10630
2024-09-13,10630
2024-09-16,10642
2024-09-20,10642
2024-09-21,10642
2024-09-22,10642
2024-09-25,10642
2024-09-27,10642
2024-09-27,10642
