
2016-12-17,34085
2016-12-18,34131
2016-12-18,34159
2016-12-19,34185
2016-12-20,34262
2016-12-21,34294
2016-12-21,34251
2016-12-22,34287
2016-12-25,34301
2016-12-27,34316
2016-12-28,34336
2017-01-02,34351
2017-01-05,32322
2017-01-05,34352
2017-01-10,34425
2017-01-11,34427
2017-01-14,34423
2017-01-18,34472
2017-01-18,34473
2017-01-20,34480
2017-01-22,34417
2017-01-26,34451
2017-01-31,34488
2017-02-04,34495
2017-02-04,34496
2017-02-07,34475
2017-02-07,34474
2017-02-10,34488
2017-02-11,34488
2017-02-13,34488
2017-02-15,34506
2017-02-17,34502
2017-02-17,34502
2017-02-20,34571
2017-02-22,38494
2017-02-23,38493
2017-02-23,37947
2017-02-24,37938
2017-02-24,37525
2017-02-26,37552
2017-03-01,37608
2017-03-04,37650
2017-03-07,37657
2017-03-10,37805
2017-03-15,37836
2017-03-16,37842
2017-03-20,37852
2017-03-22,37861
2017-03-25,37887
2017-03-30,37972
2017-04-05,38012
2017-04-08,37810
2017-04-08,37810
2017-04-08,37810
2017-04-11,37898
2017-04-13,37819
2017-04-15,37850
2017-04-16,37850
2017-04-17,37869
2017-04-18,37886
2017-04-22,37939
2017-04-25,37972
2017-04-26,37998
2017-05-02,38044
2017-05-07,38083
2017-05-08,38083
2017-05-10,38140
2017-05-13,38250
2017-05-15,38266
2017-05-15,38266
2017-05-16,38331
2017-05-21,38331
2017-05-21,38410
2017-05-23,38434
2017-05-28,38576
2017-05-29,38619
2017-05-30,38629
2017-06-02,38720
2017-06-05,38760
2017-06-11,38829
2017-06-21,39042
2017-06-22,39071
2017-06-24,38988
2017-06-28,39037
2017-07-04,39040
2017-07-10,39179
2017-07-11,39190
2017-07-11,39189
2017-07-12,39203
2017-07-17,38929
2017-07-17,38928
2017-07-18,38868
2017-07-26,38573
2017-07-28,38574
2017-07-31,38602
2017-08-08,38331
2017-08-12,38492
2017-08-15,40995
2017-08-15,40995
2017-08-18,41016
2017-08-18,40771
2017-08-20,40771
2017-08-20,40785
2017-08-20,40785
2017-08-21,40745
2017-08-28,40814
2017-08-31,40804
2017-09-05,40715
2017-09-07,40777
2017-09-13,40810
2017-09-18,40756
2017-09-21,40779
2017-09-29,40798
2017-10-05,40810
2017-10-11,40795
2017-10-15,45154
2017-10-19,45123
2017-10-25,45155
2017-10-25,45182
2017-10-28,45181
2017-11-01,45226
2017-11-04,45241
2017-11-09,45277
2017-11-16,45353
2017-11-25,45402
2017-11-30,45438
2017-12-07,45352
2017-12-11,45362
2017-12-17,48054
2017-12-18,45394
2017-12-21,45402
2017-12-27,45404
2017-12-30,45403
2018-01-01,45403
2018-01-06,46445
2018-01-10,46441
2018-01-13,46348
2018-01-14,46355
2018-01-21,46388
2018-01-22,46390
2018-01-23,46396
2018-01-26,46399
2018-01-26,46502
2018-01-31,46415
2018-02-02,45607
2018-02-08,58372
2018-02-09,58372
2018-02-11,58386
2018-02-13,58360
2018-02-14,58360
2018-02-15,58357
2018-02-20,58323
2018-02-24,62386
2018-02-24,59309
2018-02-25,59302
2018-02-25,59301
2018-02-26,59317
2018-02-28,59337
2018-03-03,59333
2018-03-04,59348
2018-03-04,59266
2018-03-06,59320
2018-03-07,59320
2018-03-08,59315
2018-03-09,59331
2018-03-10,59332
2018-03-12,59356
2018-03-13,59358
2018-03-14,59365
2018-03-15,59864
2018-03-15,59375
2018-03-17,59380
2018-03-17,59380
2018-03-19,59417
2018-03-20,59455
2018-03-22,59459
2018-03-23,63899
2018-03-23,63899
2018-03-24,59945
2018-03-26,59999
2018-03-28,60064
2018-03-29,60056
2018-03-30,60055
2018-04-02,59608
2018-04-02,59102
2018-04-04,58490
2018-04-05,58467
2018-04-06,58411
2018-04-06,58416
2018-04-08,58349
2018-04-12,58365
2018-04-16,58261
2018-04-17,58259
2018-04-19,57979
2018-04-21,58012
2018-04-22,58010
2018-04-24,58022
2018-04-25,57897
2018-04-30,57951
2018-05-02,57728
2018-05-05,57734
2018-05-08,57585
2018-05-12,57612
2018-05-13,57608
2018-05-17,57287
2018-05-19,57288
2018-05-22,57301
2018-05-30,58470
2018-06-02,58489
2018-06-02,58489
2018-06-02,58489
2018-06-05,58704
2018-06-08,59852
2018-06-10,59874
2018-06-14,59988
2018-06-14,59987
2018-06-14,59987
2018-06-14,59987
2018-06-14,59987
2018-06-16,60206
2018-06-17,60400
2018-06-18,60487
2018-06-20,60817
2018-06-24,60867
2018-06-28,60900
2018-06-30,61028
2018-07-04,62521
2018-07-06,65557
2018-07-09,65535
2018-07-11,64302
2018-07-16,64307
2018-07-23,63824
2018-07-26,64011
2018-07-26,64011
2018-07-30,64831
2018-08-01,64895
2018-08-08,65356
2018-08-13,65679
2018-08-19,66606
2018-08-22,65984
2018-08-24,65303
2018-08-25,65223
2018-08-29,64303
2018-09-04,64242
2018-09-05,63504
2018-09-06,63576
2018-09-08,63567
2018-09-13,62748
2018-09-16,61546
2018-09-18,60681
2018-09-23,60894
2018-10-02,60895
2018-10-05,59768
2018-10-09,59682
2018-10-14,59758
2018-10-22,57919
2018-10-23,57653
2018-11-01,57075
2018-11-02,57467
2018-11-14,69710
2018-11-20,68947
2018-11-21,69059
2018-11-26,68197
2018-11-29,68718
2018-12-04,68709
2018-12-11,67365
2018-12-15,67371
2018-12-23,67739
2018-12-29,80198
2018-12-30,67661
2019-01-04,67455
2019-01-10,42922
2019-01-13,43239
2019-01-22,43265
2019-01-26,43488
2019-01-29,43513
2019-02-06,43585
2019-02-11,44213
2019-02-18,44179
2019-02-24,44201
2019-03-02,44192
2019-03-06,43705
2019-03-15,43478
2019-03-21,43422
2019-03-26,43546
2019-04-02,43497
2019-04-07,43455
2019-04-11,43173
2019-04-17,42805
2019-04-25,42900
2019-05-02,44539
2019-05-04,44485
2019-05-05,44488
2019-05-10,44353
2019-05-13,44315
2019-05-23,44350
2019-05-24,44342
2019-05-29,44599
2019-06-05,44590
2019-06-11,44592
2019-06-17,45991
2019-06-19,46000
2019-06-22,46219
2019-06-28,46274
2019-07-04,46321
2019-07-21,46622
2019-07-27,46625
2019-07-31,46646
2019-08-06,47286
2019-08-10,47440
2019-08-13,47719
2019-08-14,47783
2019-08-14,47783
2019-08-22,47858
2019-08-30,47895
2019-09-06,45335
2019-09-09,44748
2019-09-09,45369
2019-09-09,44760
2019-09-10,47955
2019-09-19,47989
2019-09-23,48044
2019-09-29,48096
2019-10-10,45423
2019-10-12,45439
2019-10-15,48656
2019-10-18,48517
2019-10-27,48566
2019-10-27,48568
2019-10-30,48594
2019-10-31,48690
2019-11-03,48694
2019-11-15,48383
2019-11-17,48446
2019-11-20,48528
2019-11-26,48825
2019-11-27,48826
2019-12-02,48845
2019-12-11,45706
2019-12-15,45402
2019-12-20,45363
2019-12-21,45368
2019-12-23,45357
2019-12-30,45390
2020-01-01,45367
2020-01-04,45527
2020-01-06,45495
2020-01-09,46216
2020-01-11,46567
2020-01-14,56923
2020-01-16,56927
2020-01-16,56929
2020-01-16,56931
2020-01-19,56922
2020-01-21,56885
2020-01-23,56650
2020-01-24,56132
2020-01-30,57098
2020-02-03,57362
2020-02-05,57271
2020-02-09,57313
2020-02-14,57421
2020-02-17,57462
2020-02-21,57412
2020-02-22,57412
2020-02-25,57399
2020-02-25,57398
2020-03-01,57543
2020-03-05,57448
2020-03-07,57482
2020-03-11,57988
2020-03-15,59269
2020-03-18,59517
2020-03-21,59879
2020-03-25,60057
2020-03-28,60258
2020-03-29,60192
2020-04-01,60283
2020-04-03,59587
2020-04-03,59587
2020-04-03,60442
2020-04-04,60389
2020-04-06,60472
2020-04-09,60689
2020-04-10,60721
2020-04-11,60736
2020-04-13,60693
2020-04-16,61010
2020-04-18,61127
2020-04-22,61280
2020-04-26,61242
2020-04-28,61176
2020-05-02,61963
2020-05-05,61500
2020-05-05,61635
2020-05-12,63553
2020-05-13,63695
2020-05-13,63698
2020-05-15,63756
2020-05-20,63688
2020-05-26,63375
2020-05-27,63415
2020-06-02,63570
2020-06-09,63485
2020-06-16,63486
2020-06-22,63346
2020-06-25,63404
2020-06-27,63319
2020-07-02,63464
2020-07-02,63463
2020-07-05,63361
2020-07-06,63331
2020-07-13,63488
2020-07-18,63684
2020-07-24,63742
2020-07-29,64632
2020-08-01,64531
2020-08-03,63859
2020-08-06,64367
2020-08-13,65107
2020-08-14,65154
2020-08-15,65111
2020-08-17,64512
2020-08-19,63284
2020-08-25,62916
2020-09-02,63378
2020-09-07,63324
2020-09-14,63897
2020-09-20,63858
2020-09-26,64211
2020-10-03,64261
2020-10-08,63912
2020-10-13,63550
2020-10-14,62743
2020-10-19,64820
2020-10-29,65985
2020-11-01,65672
2020-11-03,67526
2020-11-08,67492
2020-11-10,66971
2020-11-14,65096
2020-11-15,66971
2020-11-16,67003
2020-11-19,65144
2020-11-22,67119
2020-11-25,67401
2020-11-28,67490
2020-12-02,65508
2020-12-09,65938
2020-12-14,66204
2020-12-19,66066
2020-12-26,66029
2020-12-31,65739
2021-01-02,65557
2021-01-05,65780
2021-01-12,65847
2021-01-17,66169
2021-01-22,66836
2021-01-22,66840
2021-01-24,67199
2021-01-31,67504
2021-02-02,67720
2021-02-03,67757
2021-02-08,67883
2021-02-09,67943
2021-02-14,68269
2021-02-16,70286
2021-02-21,71116
2021-02-22,72616
2021-02-26,72873
2021-02-28,72887
2021-03-06,73436
2021-03-09,73780
2021-03-10,75163
2021-03-16,74784
2021-03-21,74696
2021-03-28,75595
2021-03-31,84991
2021-04-04,85321
2021-04-09,85864
2021-04-13,83854
2021-04-19,87191
2021-04-24,90652
2021-04-26,87063
2021-04-26,87291
2021-04-29,88131
2021-05-01,87924
2021-05-04,86474
2021-05-05,86546
2021-05-06,86663
2021-05-06,87040
2021-05-06,87039
2021-05-12,88375
2021-05-15,88761
2021-05-17,87969
2021-05-22,88972
2021-05-25,90330
2021-05-31,90105
2021-06-07,89458
2021-06-16,88495
2021-06-22,87855
2021-06-28,88504
2021-07-01,89261
2021-07-04,89213
2021-07-13,89952
2021-07-18,90452
2021-07-19,86070
2021-07-26,91128
2021-07-29,91715
2021-08-02,92854
2021-08-09,94535
2021-08-17,94005
2021-08-20,94560
2021-08-25,96959
2021-08-26,97618
2021-08-30,96613
